"sample","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70"
"Sample_Type_IS","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","UA","BAL","BAL","UA","BAL","UA","BAL","UA","BAL","UA","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","UA","BAL","UA","BAL","BAL","UA","BAL","BAL","UA","BAL","UA","BAL"
"map00430.Taurine.and.hypotaurine.metabolism","    213","  11032","     68","     18","    139","   3261","     41","    109","   9540","   3758","    386","    192","     91","     10","     92","     35","     29","    134","     48","      7","     19","     87","      6","     81","     46","  60948","     69","    361","  30390","     30","  39429","     16","  53913","     42","  43199","     19","     11","    173","   1340","    209","     62","      8","     34","   2001","     85","    140","    311","     35","    104","     38","    243","   1823","     60","     83","    127","     10","   1582","     30","   9014","     14","1522461","     19","     28","8220670","     42","     26","1019044","     22","  27223","      3"
"map00910.Nitrogen.metabolism","     656","   38066","     251","      46","     412","   14383","     114","     439","   34214","   11756","    1177","     820","     292","      93","     316","     156","     136","     360","     206","      48","      72","     314","      43","     471","     177","  126442","     257","    1493","  139835","     144","  170494","      68","  158277","     191","  189960","      86","      19","     628","    5334","    1029","     232","     131","     141","    8671","     243","     535","    1143","     181","     385","     159","    1043","    7948","     344","     334","     479","      47","    5512","     139","   30168","      74"," 5475869","      78","     119","37897124","     159","     167"," 3977320","     109","  110440","      20"
"map00311.Penicillin.and.cephalosporin.biosynthesis","     18","   1325","     13","      2","     10","    429","      6","      5","   1443","    678","     44","     28","     10","      0","     11","      7","      2","     14","      0","      0","      2","     29","      2","     20","     12","  10801","      8","     40","   4037","      0","   8228","      0","   6658","      5","  11872","      5","      0","     33","    167","     44","      5","      2","      3","    282","      7","     20","     33","     11","     12","      8","     36","    346","      2","     10","     23","      3","    244","      7","    946","      6"," 215255","      4","      2","1747605","      2","      8"," 163279","      6","   5484","      0"
"map00950.Isoquinoline.alkaloid.biosynthesis","     50","   3658","     19","      7","     31","   1148","     14","     52","   4151","   1325","    122","     67","     37","      6","     23","     17","      4","     27","     29","      8","      3","     35","      7","     34","     11","   4368","     26","    161","  17656","     11","  20196","     14","  18543","     34","  26450","      8","      0","     63","    471","     35","     31","     12","      6","    647","     16","     62","     89","     23","     33","     19","    111","   1069","     18","     27","     23","     11","    602","     14","   3000","      9"," 563605","      9","     17","5489485","     23","     14"," 398986","      8","  13159","      0"
"map00960.Tropane..piperidine.and.pyridine.alkaloid.biosynthesis.","     74","   5187","     23","     11","     60","   1711","     10","     68","   5665","   1877","    182","     93","     48","     12","     29","     22","      7","     50","     30","     10","      4","     48","      8","     44","     22","  18568","     26","    203","  23004","     14","  24990","     24","  26152","     42","  31509","      4","      4","     84","    657","    102","     30","     13","     11","    945","     26","     96","    142","     31","     58","     29","    136","   1480","     24","     46","     35","      8","    792","     14","   4626","     10"," 823171","     14","     27","6478327","     38","     29"," 560420","     15","  17353","      4"
"map00908.Zeatin.biosynthesis","     25","   1889","      9","      0","      7","    309","      5","     17","   2072","    802","     82","     13","      4","      2","      5","      6","      0","      4","      0","      0","      0","     31","      0","     17","      7","  15955","      6","     91","   8955","      0","   8498","      2","  11154","      2","  11171","      2","      0","     35","    169","     37","      4","      1","      1","    314","      8","     13","     30","      0","     12","      4","     28","    200","     46","      8","     42","      0","    412","      2","   1757","      0"," 318953","      6","      3","2299738","      5","      1"," 293878","      0","   3549","      0"
"map00670.One.carbon.pool.by.folate","     374","   31341","     172","      34","     272","    9510","      93","     367","   32561","   12709","    1118","     516","     232","      42","     148","      98","      68","     197","     161","      70","      25","     404","      29","     319","     207","  169275","     248","    1467","  127479","     108","  150292","      72","  170784","     184","  170510","      51","      15","     625","    3861","     614","     147","      96","     109","    6391","     194","     398","     819","     117","     238","     137","     637","    7657","     501","     270","     530","      43","    5872","     105","   29362","      84"," 4421319","      61","     125","31711983","     122","     148"," 4180248","      85","  104679","      10"
"map00130.Ubiquinone.and.other.terpenoid.quinone.biosynthesis","     260","   13216","      66","      21","     110","    4872","      53","     117","   12948","    4645","     398","     229","      95","      21","     113","      59","      34","     108","      65","      17","      30","     105","      15","     144","      85","   60424","      91","     597","   53933","      42","   62470","      26","   64806","      79","   67389","      15","       3","     202","    1832","     333","      61","      45","      33","    3627","      97","     199","     439","      65","     159","      50","     281","    2967","     427","     110","     139","      18","    3036","      51","   15618","      31"," 2206563","      18","      50","13433960","      58","      56"," 1866096","      32","   41505","      10"
"map00450.Selenocompound.metabolism","     301","   28139","     175","      22","     249","    8851","      77","     327","   28786","   11118","    1033","     572","     196","      42","     128","      92","      73","     247","     144","      53","      25","     291","      32","     210","     180","  180965","     203","    1187","  105361","      64","  129886","      56","  156030","     148","  145445","      37","      26","     629","    3701","     507","     131","      73","     103","    5279","     197","     360","     804","     126","     248","      90","     546","    6627","     377","     258","     446","      28","    4858","      74","   29825","      67"," 3981349","      45","     112","27725906","     108","     151"," 3633033","      70","   91549","      10"
"map00624.Polycyclic.aromatic.hydrocarbon.degradation","  14"," 428","   4","   0","  11"," 339","   6","   1"," 123","   3","  59","  42","  12","   2","   0","  10","   5","  15","   7","   4","   2","  13","   2","  11","   4"," 141","  18","  23","1031","   0","1386","   4"," 884","   2"," 206","   3","   0","  10"," 142","  17","   7","   3","   7"," 235","   7","  23","  18","   5","   4","   4","  45"," 240","   2","  12","   2","   4","   2","   2"," 396","   2","4234","   2","   0","1772","   2","  11"," 978","   4","3463","   0"
"map00621.Dioxin.degradation","    25","   512","     4","     1","    20","   353","     1","     2","   376","   126","    62","    24","    13","     0","     2","    16","     8","     9","     4","     0","     2","    10","     6","     7","     4","  2773","     3","    17","  1871","     2","  1932","     2","  1618","     3","  1266","     0","     1","    18","   151","    16","     5","     6","     3","   211","     5","    20","    41","     7","     8","     3","    54","   180","     8","    14","     4","     3","    52","     2","   434","     0"," 31966","     2","     0","212770","     3","     2"," 16407","     0","  2837","     0"
"map00965.Betalain.biosynthesis","    11","   400","     4","     0","     1","   242","     3","     0","   822","   149","     7","    14","     2","     0","     0","     0","     1","     4","     0","     1","     0","     9","     3","    16","     0","    56","     4","    25","   859","     0","   772","     4","  1671","     3","   802","     3","     0","     3","    94","     2","     4","     2","     1","    92","     2","     7","     9","     2","     2","     6","    24","   124","     3","     9","     3","     5","    14","     0","   235","     3"," 35637","     4","     2","334099","     3","     1"," 82812","     0","  1770","     0"
"map00591.Linoleic.acid.metabolism","    4","  231","    1","    0","   12","  156","    3","    5","  225","   50","    4","   12","   10","    4","    2","    7","    0","    4","    5","    2","    0","    7","    0","    6","    6","  127","    5","    9","  715","    0"," 1272","    2"," 2442","    4","  136","    0","    0","    3","   86","   11","    0","    0","    4","  101","    6","    5","   19","    3","    3","    1","   11","  197","    4","    4","    1","    2","   13","    3","  224","    0"," 5907","    0","    0","19037","    2","    0"," 5877","    2"," 2068","    0"
"map00909.Sesquiterpenoid.and.triterpenoid.biosynthesis","   2"," 114","   0","   0","   1"," 124","   0","   0","  46","   4","  27","  12","   2","   0","   1","   1","   0","   5","   2","   0","   4","   3","   0","   0","   0","  61","   1","   9"," 322","   2"," 496","   0"," 303","   2"," 168","   0","   0","   2","  35","   7","   0","   3","   0","  72","   0","   2","   2","   0","   1","   2","  10","  95","   2","   2","   0","   1","   3","   3"," 110","   0","1999","   0","   0"," 640","   0","   0"," 449","   2","1334","   3"
"map00906.Carotenoid.biosynthesis","   34","  724","    7","    1","   20","  825","    5","    3","  338","   43","  105","   49","   28","    5","   12","   14","    3","   16","   23","    2","    2","   22","    6","   30","   20","  250","   20","   66"," 3188","   18"," 4970","    0"," 3678","   14","  633","   10","    0","   14","  330","  180","   14","    4","   17","  497","   16","   39","   45","    6","   30","   18","  102","  924","    6","   23","    7","    5","   19","   13"," 1076","    6","15407","    7","   16"," 7247","   14","   33"," 4304","    5","10594","   13"
"map00940.Phenylpropanoid.biosynthesis","     73","   3822","     19","      5","     74","   2401","     13","     50","   2400","    474","    140","    151","     77","     26","     34","     19","     22","     73","     35","     12","      5","     40","      8","     58","     53","   9297","     67","    132","  19278","     19","  18426","     12","  10749","     21","  12138","      8","      9","     32","    855","     87","     39","     31","     38","   1431","     40","    104","    133","     26","     62","     19","    162","   1779","     42","     42","     26","     11","    452","     32","   2606","     22"," 131462","     15","     19","1985128","     23","     34"," 159049","     22","  22117","      0"
"map00941.Flavonoid.biosynthesis","     2","   370","     5","     0","     0","    51","     1","     7","   339","    97","     5","     1","     0","     0","     0","     0","     1","     0","     0","     0","     0","     3","     0","     4","     0","  1034","     6","    16","  3378","     4","  2335","     0","  1763","     2","  3340","     0","     0","     0","    26","     0","     0","     0","     4","    28","     0","     2","     4","     1","     0","     2","     2","   130","     2","     1","     2","     2","    86","     4","   138","     2"," 49117","     0","     0","778366","     1","     2"," 51824","     2","  1264","     0"
"map00945.Stilbenoid..diarylheptanoid.and.gingerol.biosynthesis.","     2","   370","     5","     0","     0","    51","     1","     7","   339","    97","     5","     1","     0","     0","     0","     0","     1","     0","     0","     0","     0","     3","     0","     4","     0","  1034","     6","    16","  3378","     4","  2335","     0","  1763","     2","  3340","     0","     0","     0","    26","     0","     0","     0","     4","    28","     0","     2","     4","     1","     0","     2","     2","   130","     2","     1","     2","     2","    86","     4","   138","     2"," 49117","     0","     0","778366","     1","     2"," 51824","     2","  1264","     0"
"map00460.Cyanoamino.acid.metabolism","    166","  11789","     67","     16","    124","   4047","     46","    109","  10480","   3436","    474","    215","    112","     34","     62","     48","     25","    113","     48","     17","     10","    122","     10","    114","     71","  60498","     84","    412","  44694","     34","  44989","     10","  53038","     59","  51676","     18","     12","    191","   1510","    216","     78","     26","     47","   2326","     85","    198","    267","     62","    105","     51","    270","   2564","     95","    108","    181","     18","   1655","     55","   9686","     21","1061314","     18","     37","9558494","     50","     39","1231749","     29","  34356","      2"
"map01051.Biosynthesis.of.ansamycins","     92","   5880","     62","      4","     36","   1764","     19","     72","   5894","   2107","    226","    113","     42","      2","     45","     21","     10","     46","     34","     13","      4","    121","      7","     53","     40","  36264","     28","    256","  20822","     10","  22489","      5","  30254","     25","  31910","     15","      9","    166","    691","    124","     38","     21","     24","   1259","     40","     59","    175","     11","     48","     29","    143","   1286","    103","     35","    101","      1","   1133","     29","   5251","      8"," 651633","     16","     21","5793351","     27","     49"," 661309","     12","  18344","      4"
"map00642.Ethylbenzene.degradation","   33","  877","    1","    1","   29","  999","   13","    4","  314","   15","   43","   73","   30","    0","   12","    5","    5","   24","   30","   10","    2","    9","    0","   29","   14","  224","   28","   57"," 3775","    6"," 3356","    5"," 2354","   19","  315","    5","    0","   19","  393","   84","    7","    4","    9","  543","   22","   46","   55","   12","   39","   11","   58","  595","   21","   33","   18","    3","   16","    5","  998","    4","12423","    0","    8"," 5744","    6","   11"," 3097","   13"," 8278","    2"
"map00600.Sphingolipid.metabolism","     159","   14640","     115","      14","      49","    3138","      29","     213","   14338","    5945","     516","     162","      70","      23","      95","      36","      44","      58","      38","       4","       8","     153","       3","     107","      79","   68312","      62","     458","   48368","      27","   59179","      22","   53826","      75","   69662","      23","       1","     450","    1121","     146","      67","      13","      18","    1816","      68","      99","     224","      28","      74","      38","     153","    1692","      32","      60","     223","       7","    2015","      25","    6390","      17"," 2143447","       4","      29","16479408","      35","      40"," 1453716","      22","   30766","       4"
"map00540.Lipopolysaccharide.biosynthesis","      95","   17776","     152","      18","     113","    4546","      53","     271","   24257","    7676","     432","     282","      98","      41","      52","      64","      25","     140","      84","      15","      20","     129","      22","     167","      91","   25577","      92","    1067","  100502","      36","  101142","      27","  133808","      81","  134216","      13","       7","     243","    2089","     219","      52","      34","      50","    2474","     126","     226","     538","      70","     160","      41","     353","    3430","     100","     106","     260","      11","    2925","      51","   22440","      28"," 2693857","      24","      37","28991617","      43","      61"," 3743618","      27","   43431","       8"
"map00500.Starch.and.sucrose.metabolism","     917","   67947","     423","      69","     340","   13070","     150","     844","   67146","   30238","    2432","     704","     221","     152","     333","     135","     107","     248","     156","      33","      53","     749","      40","     445","     377","  571433","     253","    2206","  220138","     107","  248766","      77","  312110","     165","  344637","      70","      36","    1552","    6835","     946","     219","      89","     128","    7429","     297","     441","    1311","     148","     495","     189","     861","    7125","     301","     246","    1167","      41","   10946","      92","   55873","      84"," 8900534","      42","     132","62908064","     179","     115"," 7258688","      71","  120333","      44"
"map00601.Glycosphingolipid.biosynthesis...lacto.and.neolacto.series"," 0"," 1"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 4"," 0"," 2"," 0"," 8"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 7"," 0"," 0","12"," 0"," 0"," 3"," 0","16"," 0"
"map00510.N.Glycan.biosynthesis","    17","   950","     7","     6","     5","   446","     4","     9","   616","   227","    27","    20","    10","     2","     5","     4","     4","    11","    14","     5","     4","     7","     3","     9","    10","  1781","    17","    58","  4258","     5","  4113","     0","  3672","     4","  4708","     2","     0","    16","   148","    23","     5","     4","     0","   342","     8","    21","    18","     4","     9","     6","    22","   295","    51","     8","    13","    10","   209","     3","   531","     2","104351","     5","     6","990393","     6","     6","100769","     2","  3565","     0"
"map00603.Glycosphingolipid.biosynthesis...globo.and.isoglobo.series","     65","   8048","     50","      4","     21","   1066","      6","     49","   6872","   3156","    375","     55","     12","     13","     41","      9","     10","     14","     17","      0","      3","     78","      0","     43","     17","  20709","      6","    124","  25686","      7","  30243","      3","  28174","      8","  34385","     10","      1","    273","    448","     77","     31","      4","      2","    722","     16","     18","     86","     12","     27","     18","     49","    330","      1","     26","    184","      4","   1050","      1","   2634","      2"," 962525","      2","      7","6457050","     12","     15"," 660115","      4","  14531","      0"
"map00514.Other.types.of.O.glycan.biosynthesis","    34","  1235","     6","     0","    16","   284","     0","    21","   990","   221","    34","    15","     7","     0","    11","     0","     4","    12","     2","     0","     4","     4","     1","    13","     2","  1012","     5","    34","   825","     1","  1470","     6","  2134","     6","   984","     0","     0","     9","    63","    52","     2","     0","     2","   388","     2","    13","    26","     3","     2","     7","    22","    98","   119","     0","     4","     0","   501","     3","   388","     0","119014","     2","     0"," 72252","     4","     0"," 12152","     7","  1379","     0"
"map00515.Mannose.type.O.glycan.biosynthesis","    34","   613","     3","     0","    10","   198","     0","     2","   180","   140","    27","    12","     5","     0","     9","     0","     1","     4","     0","     0","     0","     4","     0","    13","     2","   923","     2","    19","   604","     0","  1145","     4","  1210","     2","   582","     0","     0","    13","    43","    45","     1","     0","     0","   321","     0","     5","     8","     1","     0","     5","    12","    34","   119","     0","     1","     0","   292","     2","   299","     0","115789","     2","     0"," 19259","     4","     0"," 10835","     6","   893","     0"
"map00532.Glycosaminoglycan.biosynthesis...chondroitin.sulfate...dermatan.sulfate"," 0"," 1"," 0"," 0"," 0"," 2"," 0"," 0"," 1"," 0"," 0"," 1"," 2"," 0"," 0"," 2"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 1"," 4"," 0","14"," 0"," 4"," 0"," 5"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 9"," 0"," 3"," 0"," 0","15"," 0"," 0"," 1"," 0","19"," 0"
"map00534.Glycosaminoglycan.biosynthesis...heparan.sulfate...heparin"," 0"," 1"," 0"," 0"," 0"," 2"," 0"," 0"," 1"," 0"," 0"," 1"," 0"," 0"," 0"," 3"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 1"," 4"," 0","13"," 0"," 3"," 0"," 5"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 5"," 0"," 3"," 0"," 0"," 9"," 0"," 0"," 1"," 0","19"," 0"
"map00730.Thiamine.metabolism","     294","   21464","     138","      18","     163","    6046","      38","     238","   21474","    8135","     841","     287","     136","      40","     104","      74","      59","     133","      68","       6","      11","     250","      26","     225","     111","  153090","     100","     914","   74532","      38","   85556","      31","  117027","      87","  105648","      30","       3","     436","    2512","     387","      86","      62","      65","    3803","     171","     250","     575","      69","     142","      64","     411","    3465","     236","     144","     363","      25","    3725","      35","   22544","      41"," 3001018","      15","      42","22163328","      96","      84"," 2702136","      23","   48081","      11"
"map00565.Ether.lipid.metabolism","   14","  522","    7","    4","   15","  348","    5","   14","  386","   75","   34","   23","    9","    3","    8","   13","    2","   12","    3","    0","    0","    7","    0","    3","    1","  169","    6","    5","  835","    1","  657","    3"," 2533","    2","  205","    1","    1","    1","  160","   14","    2","    2","    2","  285","   12","   16","   37","    8","    8","    0","   43","  120","   10","   12","    4","    0","    5","    6","  199","    1"," 4513","    0","    3","19658","    6","    3"," 5831","    0"," 1731","    0"
"map00966.Glucosinolate.biosynthesis","     53","   5196","     40","      6","     44","   1750","     10","     60","   5566","   2218","    206","     98","     46","     16","     41","     17","      9","     49","     24","      8","      8","     73","     11","     66","     24","  30027","     39","    234","  21556","     22","  24329","     10","  29396","     28","  26851","      6","      5","    116","    746","    132","     21","     12","     15","   1137","     27","     76","    144","     20","     40","     17","    124","   1370","     72","     46","     84","     16","   1018","     33","   5832","     19"," 729243","      6","     15","4410487","     19","     28"," 650850","      7","  18740","      0"
"map00524.Neomycin..kanamycin.and.gentamicin.biosynthesis.","     23","   2284","     11","      2","     26","    492","      2","     28","   2283","    860","     43","     24","      5","      3","     24","      1","      6","     14","      6","      0","      0","     21","      5","      3","      9","  14949","      2","     65","   6506","      3","   7109","      0","  10360","      5","  11982","      0","      0","     38","    219","     33","     21","      4","      6","    288","     12","     17","     49","      2","     22","      6","     20","    167","     31","      6","     25","      3","    455","      0","   1203","      0"," 223086","      2","      3","2483939","      6","      3"," 222364","      2","   3691","      3"
"map00525.Acarbose.and.validamycin.biosynthesis","     68","   6513","     32","     14","     47","   1877","     14","     68","   5329","   1962","    181","    110","     47","     14","     33","     26","      8","     38","     38","     12","      6","     72","      9","     46","     61","  35806","     44","    277","  18040","     36","  24674","     19","  28512","     21","  31767","     10","      0","    128","    663","     79","     33","     11","     24","   1307","     43","     82","    130","     20","     47","     14","     79","   1815","    145","     64","     51","     15","   1046","     19","   5141","     15"," 691665","     11","     18","5492678","     40","     39"," 598097","     19","  21889","      4"
"map00563.Glycosylphosphatidylinositol..GPI..anchor.biosynthesis","  6"," 44","  0","  0","  0"," 90","  0","  0"," 10","  2","  1","  2","  1","  0","  0","  1","  0","  1","  1","  1","  0","  2","  1","  6","  0"," 74","  0","  3","115","  0","106","  0","126","  0"," 21","  0","  1","  2","  8","  2","  1","  4","  0"," 20","  0","  2","  3","  1","  1","  0","  4"," 13","  0","  0","  1","  1","  2","  0"," 21","  1","116","  0","  0","187","  1","  4"," 56","  3","242","  0"
"map00531.Glycosaminoglycan.degradation","    122","   9845","     64","      3","     30","   2009","     11","     60","   7750","   3454","    370","     94","     26","     23","     67","     12","     17","     28","     29","      2","      6","     55","      6","     65","     25","  15286","     20","    188","  29028","      8","  37247","     13","  33482","     17","  41345","     14","      3","    294","    682","     99","     39","     10","     12","   1344","     37","     54","    131","     23","     38","     18","     65","    750","     18","     46","    187","      7","   1189","     10","   3753","     12","1111804","      3","     15","7878027","     35","     15"," 878070","     11","  20075","      0"
"map00511.Other.glycan.degradation","     328","   27314","     204","      29","      94","    4060","      42","     299","   26078","   11776","    1116","     165","      42","      35","     185","      30","      48","      64","      21","       2","      17","     341","       4","     123","      99","   74686","      34","     623","   83603","      25","  101769","      33","   97460","      58","  128201","      30","       4","     923","    1625","     296","      85","      18","      18","    2672","      90","      81","     343","      33","     105","      39","     143","    1102","      32","      66","     559","       5","    3677","      11","    7892","      13"," 3757771","       2","      30","26832385","      67","      25"," 2753630","      17","   37733","       1"
"map00944.Flavone.and.flavonol.biosynthesis","  18"," 251","   0","   0","   3"," 162","   0","   2","  17","   5","   2","   6","   1","   2","   9","   2","   2","   0","   0","   0","   2","   0","   0","   4","   0","  40","   1","   2"," 134","   0"," 119","   0"," 158","   0","  76","   0","   0","   5","  41","   2","   2","   2","   0"," 118","   0","   1","   0","   0","   2","   0","   2","  14","   0","   2","   2","   0","   2","   0","  15","   0","1139","   0","   0","2824","   4","   0"," 538","   0"," 188","   0"
"map00513.Various.types.of.N.glycan.biosynthesis","     49","   6494","     44","      4","     15","    882","      6","     34","   5265","   2506","    325","     43","      7","     11","     33","      5","      6","      9","     13","      0","      3","     47","      0","     24","     10","   7749","     10","     92","  20026","      7","  23254","      3","  22565","      6","  27076","      7","      1","    263","    349","     74","     24","      4","      8","    618","     15","     16","     71","     11","     24","     11","     25","    207","      1","     24","    169","      4","    801","      2","   1588","      0"," 747104","      5","      9","4711613","     12","      7"," 588362","      0","  12200","      0"
"map00791.Atrazine.degradation","    61","  1488","    22","     0","    33","  1182","    12","     7","   661","   205","   146","    59","    21","     7","    13","    17","    14","    25","    15","     0","     0","    19","     0","     6","    13"," 16790","    19","    91","  5486","     6","  3039","     7","  4830","     7","  2092","     2","     0","    20","   511","   115","    17","    11","    17","   612","    13","    36","    80","    22","    44","    10","   127","   405","    17","    34","    19","     6","    88","     6","  2969","     2"," 72883","     1","     8"," 65781","     9","     5","188523","     4","  6368","     5"
"map00120.Primary.bile.acid.biosynthesis","    14","   301","     2","     0","     3","   322","     3","     5","    99","    11","    46","     8","    11","     0","     9","     6","     3","     2","     2","     0","     0","     2","     0","    19","     8"," 10501","     5","    15","  1078","     0","   857","     4","   850","     3","   301","     0","     0","     3","   126","    13","     3","     0","     5","   173","     5","    16","    10","     8","     6","     6","    36","   157","     4","     8","     5","     0","    19","     0","   842","     0","  3613","     0","     0","218242","     2","     2","  6967","     0","  2089","     0"
"map00901.Indole.alkaloid.biosynthesis","   0","  75","   2","   0","   0","  61","   2","   0","  19","   0","   0","   6","   1","   0","   0","   0","   0","   2","   0","   0","   0","   4","   0","   2","   0","  17","   3","   4"," 248","   0"," 282","   2"," 216","   2","  73","   1","   0","   0","  18","   0","   2","   2","   0","  33","   2","   2","   4","   1","   2","   2","   9","  43","   0","   3","   0","   3","   2","   0"," 110","   0","1111","   0","   2","3088","   0","   0"," 247","   0"," 738","   0"
"map00405.Phenazine.biosynthesis","     32","   2895","     23","      1","     37","   1040","      8","     27","   3950","   1427","    169","     57","     29","      6","     12","     11","      8","     16","     13","      0","     12","     64","      4","     52","     24","  14513","     38","    137","  10923","      5","  16439","      2","  16350","     14","  16507","      8","      4","     96","    362","     99","     11","     21","      8","    681","     21","     59","     98","     10","     31","     10","     81","    670","     74","     18","     68","      2","    681","     13","   3316","      9"," 511050","      7","     13","2108274","     11","     10"," 356812","     16","  10995","      0"
"map01055.Biosynthesis.of.vancomycin.group.antibiotics","     41","   3770","     27","     12","     25","    990","      7","     47","   3087","   1128","     85","     51","     34","      4","     22","     27","      5","     23","     15","      8","      6","     33","      6","     28","     26","  19369","     33","    171","  13366","     18","  14182","      9","  16165","     16","  20930","      3","      0","     50","    321","     18","     20","      8","     11","    712","     23","     41","     73","      9","     25","      8","     50","    958","     87","     39","     28","      4","    617","      8","   3221","     12"," 431142","      5","     19","3972398","     22","     22"," 372213","     13","  11863","      0"
"map01054.Nonribosomal.peptide.structures","     8","   346","     2","     1","     7","   136","     4","     2","   229","    49","    16","     4","     2","     1","     4","     7","     0","     8","     0","     2","     0","     2","     0","     0","     0","  7243","     1","    13","   957","     1","  1389","     0","  1375","     4","   626","     0","     0","    12","    77","     6","     6","     0","     4","    79","     7","     9","    17","     1","     5","     3","     7","    51","     2","     6","     5","     0","    28","     0","   786","     0"," 24974","     0","     2","474864","     0","     0"," 32328","     0","   874","     0"
"map00984.Steroid.degradation","    39","   599","     1","     0","    18","   471","     4","     0","   204","    26","    67","    32","    15","     4","     8","    18","    10","    16","    12","     0","     0","    12","     2","    20","     2","   368","     2","    40","  5813","     2","  1410","     0","   871","     2","   935","     4","     0","     7","   179","    22","    20","     6","     0","   221","     9","    19","    27","     6","     5","    15","    73","   386","    10","    14","     4","     2","    10","     8","   478","     2"," 20706","     0","     5","274843","     0","     7","  9594","     3","  5263","     0"
"map00998.Biosynthesis.of.various.secondary.metabolites...part.2","     15","   1635","     13","      2","      7","    365","      9","     14","   1935","    636","     43","     13","     12","      2","      6","      4","      2","      3","      2","      0","      6","      8","      0","     15","      4","   9760","     10","     56","   7720","      3","   7946","      2","   8813","      7","   9439","      6","      0","     28","    201","     12","      5","      6","     11","    307","     10","     24","     34","      2","      6","      6","     35","    268","     16","      6","     37","      0","    302","      7","   1192","      1"," 228060","      0","      2","2026173","     10","      9"," 144509","      0","   4043","      0"
"map00196.Photosynthesis...antenna.proteins","  0"," 22","  0","  0","  0","  8","  0","  0","  3","  1","  0","  1","  0","  0","  0","  0","  1","  2","  0","  0","  0","  2","  0","  0","  0","  2","  0","  0"," 13","  0"," 66","  0"," 33","  0","  9","  0","  0","  0","  5","  1","  0","  0","  2","  8","  0","  0","  0","  0","  0","  0","  2","  7","  0","  0","  0","  0","  0","  0"," 23","  0"," 64","  0","  2","134","  2","  2"," 29","  0","158","  0"
"map00195.Photosynthesis","     217","   18373","     135","      16","     126","    5757","      51","     234","   18216","    6890","     535","     302","     147","      54","     142","      58","      53","     118","      86","      26","      16","     199","      16","     208","     137","  106709","     147","     832","   66371","      53","   83664","      28","   88886","      88","   98889","      36","       3","     371","    2305","     391","      86","      39","      52","    3853","     121","     218","     443","      76","     178","      65","     408","    4563","     346","     139","     268","      28","    3551","      66","   17980","      44"," 2379189","      25","      54","19016302","     129","      82"," 2013188","      52","   62594","       1"
"map00572.Arabinogalactan.biosynthesis...Mycobacterium","     68","   2703","     15","      0","     17","    422","      1","     11","   2429","   1108","    108","     20","     11","      7","     25","      7","      4","     10","     14","      0","      4","     21","      0","      8","     17","  13499","     10","     81","  10714","      4","  12555","      4","   9297","      6","  15448","      6","      0","     38","    256","     35","      8","      4","      6","    329","     13","     12","     46","      7","     24","     10","     58","    281","     43","      4","     26","      5","    653","      2","   2682","      0"," 602027","      4","      0","3013564","     11","      2"," 238823","      2","   5437","      4"
"map00604.Glycosphingolipid.biosynthesis...ganglio.series","     49","   6454","     43","      3","     14","    806","      6","     34","   5246","   2504","    325","     40","      5","     11","     33","      4","      6","      9","     12","      0","      3","     44","      0","     24","     10","   7591","      3","     91","  19951","      6","  23160","      3","  22464","      5","  26986","      6","      1","    261","    335","     68","     24","      4","      2","    584","     15","     15","     70","      9","     20","     10","     25","    176","      1","     23","    169","      3","    800","      1","   1513","      0"," 746685","      2","      5","4710482","      8","      7"," 588283","      0","  11909","      0"
