"sample","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70"
"Sample_Type_IS","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","UA","BAL","BAL","UA","BAL","UA","BAL","UA","BAL","UA","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","UA","BAL","UA","BAL","BAL","UA","BAL","BAL","UA","BAL","UA","BAL"
"K00325..pntB..H..translocating.NAD.P..transhydrogenase.subunit.beta..EC.1.6.1.2.7.1.1.1."," 138"," 445"," 199","  72"," 113"," 134","  71"," 161"," 129"," 529","   1","  45","  74","   2","   0","   0","   3","   9","  15","   1","   0"," 226","   0","   2","   3"," 108","   2","  12","   2","   0"," 189","   1","  56","   2"," 312"," 729","   2"," 251"," 208","   5"," 370"," 510"," 220"," 596","  10"," 187","   2","   4","  21","   0","   2","1008","   1","   2"," 358","   0"," 694","   4"," 229","   0"," 194","   2","  12"," 100","   5","   6"," 580","  26","   0","   0"
"K00763..pncB..NAPRT1..nicotinate.phosphoribosyltransferase..EC.6.3.4.21..","   81","  374","   39","  617","  297","  407","   61","  707","24261","26006","  130","   27","   82","    0","   20","   27","   17","    6","   11","    2","    2","   84","   14","   14","   68","  506","    4","  122","    7","    2"," 3936","    4","  309","    4","12315","  298","    2","   19","   35","    2","  307","  340","   82","    7","   43","    6","  202","   29","   59","    4","    5","  359","   28","    1"," 1362","    4"," 9736","   16"," 2210","    6","  593","   11","   21"," 4728","   64","    5"," 1453","   11","   20","    0"
"K00767..nadC..QPRT..nicotinate.nucleotide.pyrophosphorylase..carboxylating...EC.2.4.2.19.."," 14","  0","214","  9","287","284","  0"," 56","  9","315","  0","  0"," 14","  2","  6"," 14","  5","  0","  0","  0","  1"," 20","  0","  1","  0","116","  0"," 26","  0","  0"," 47","  0","181","  0"," 35"," 13","  0","  0","160","  0"," 31","114","106","163","  1"," 97","  2","  0","  4","  0","  0","719"," 12","  0"," 36","  5"," 46","  0","258","  4","120","  1","  0","219"," 27","  0","  0","  7","  0","  0"
"K00858..ppnK..NADK..NAD..kinase..EC.2.7.1.23..","   33","  322","  333","    3","    5","  251","   58","  562","32205","25414","   37","   21","   45","    4","    7","    2","    7","    2","    6","    4","    4","  181","    6","    0","   28","   33","    5","   92","    9","    2"," 2825","    0","  201","    2","10258","  266","    5","  473","  112","    1","  119","   25","   26","  518","    7","  144","  217","   35","    7","    6","    8","  158","   32","    4","  636","    8"," 7556","   10","  915","    7","  123","   15","    2"," 1321","    6","    0","  617","   23","  110","    1"
"K00952..nadM..nicotinamide.nucleotide.adenylyltransferase..EC.2.7.7.1.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K00969..nadD..nicotinate.nucleotide.adenylyltransferase..EC.2.7.7.18.","   21","  390","   84","    3","    0","   34","   94","  231","28768","28738","   30","   24","   46","    0","    5","    8","    6","   10","    6","    1","    0","    0","   12","   10","   89","  476","    3","    7","    2","    2"," 1525","    0","   23","    0"," 6183","    7","    4","   15","   80","    0","    2","  347","  215","   10","   10","    3","  149","   37","    1","    1","    5","   20","    8","    5","  465","    7","10874","    8","  695","    7","  127","   11","    0","  432","    1","    2","   78","   27","    5","    0"
"K01240..URH1..uridine.nucleosidase..EC.3.2.2.3.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K01440..PNC1..nicotinamidase..EC.3.5.1.19."," 0"," 0","87"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"K01916..nadE..NAD..synthase..EC.6.3.1.5.","   48","  115","   40","   45","   80","   84","   18","  443","16246","15997","   69","   34","   18","    0","    2","    2","    2","    6","    2","    0","    4","   35","    4","   24","   53","  665","    2","   59","   14","    0","10900","    0","  123","    8"," 6225","  127","    0","    8","  208","    1","    2","  238","  208","  409","   11","   23","  142","    9","   36","    2","    6","   19","   33","    7","  937","    4"," 5404","   16","  422","    4","  501","    6","    0","  846","    6","    0","  697","   10","   82","    0"
"K01950..E6.3.5.1..NADSYN1..QNS1..nadE..NAD..synthase..glutamine.hydrolysing...EC.6.3.5.1..","  70"," 838"," 169"," 339"," 180","   0","  55"," 281","4162","5699","  16","   5","  46","   1","  17","   6","   6","   4","  21","   1","   0","  29","   0","   1","   2","  39","   0","   4","   6","   4","3298","   0"," 228","   2","7454"," 240","   1"," 112"," 470","   0","  23"," 276","  51"," 281","  22","   3","  27","  11","  20","   0","   1"," 233","  16","   0"," 316","   2","2689","  14"," 307","   3"," 196","   6","   3","5509","  16","   2"," 357","   7"," 291","   0"
"K03426..E3.6.1.22..NUDT12..nudC..NAD..diphosphatase..EC.3.6.1.22..","  16"," 285","  42"," 273","   1","   0","  52"," 163","1434","1303","   0","   2","  42","   0","   1","   0","   0","   1","   2","   0","   2","   0","   1","   0","   7","  75","   0","  91","   0","   1"," 110","   0","  95","   0"," 325","   0","   0","  30","   0","   2","   4","   0","   0","   0","   2","   7","  17","   1","  37","   0","   0"," 144","   0","   0"," 279","   0"," 172","   0"," 166","   0","  16","   0","   1"," 141","   1","   0","  81","   5","  11","   0"
"K03462..NAMPT..nicotinamide.phosphoribosyltransferase..EC.2.4.2.12.","  1"," 46","163","  0","  0","  7"," 74","  0"," 59"," 14","  0","  0","  0","  0","  3","  0","  0","  0","  1","  2","  0"," 32","  0","  2","  0","  2","  1","  8","  0","  0","  0","  1","  1","  3","124"," 29","  0","  0"," 23","  0","  0","124"," 46","  0","  3","326","  0","  0","  0","  1","  0"," 46","  0","  0","121","  0"," 56","  0"," 92","  2","292","  0","  0","  0","  0","  0"," 19","  0"," 72","  0"
"K03517..nadA..quinolinate.synthase..EC.2.5.1.72.","  2","376"," 35","412","117"," 11","  6"," 13","294","484","  3"," 12","  3","  0","  0","  0","  2","  0","  2","  0","  0","197","  0","  0","  2","  9","  1","  7","  0","  0","167","  2","128","  4","203","  7","  2","137","280","  3","106"," 21"," 39"," 97","  2","  0"," 20","  2","  3","  0","  0"," 51","  2","  0","302","  1"," 58","  1"," 12","  3","243","  0","  0"," 34","  2","  2"," 69"," 12"," 31","  0"
"K03742..pncC..nicotinamide.nucleotide.amidase..EC.3.5.1.42.","    0","  193","    0","   12","    9","    0","   10","  407","26727","26182","   40","   24","   46","    0","   10","    9","    2","   13","    0","    0","    0","    0","    2","   16","   98","  595","    0","   27","    4","    0","  150","    0","   71","    0"," 4188","   12","    0","    7","   50","    0","   32","    0","    2","   16","   30","    7","  114","   21","    0","    2","    4","    0","    7","    9","  609","    8","14688","    6","  100","    0","   89","   11","    1","  206","   44","    1","  260","    4","   61","    0"
"K03743..pncC..nicotinamide.nucleotide.amidase..EC.3.5.1.42.","  15"," 161","   2"," 132","   0","   0","  23"," 121","1549","1511","  10","   0","  24","   0","   0","   4","   0","   1","   0","   0","   0"," 127","   0","  10","   2","  39","   0","   0","   0","   0"," 902","   0","  95","   1"," 686","   0","   0"," 237","  26","   0","   0","   0","   0","   0","   0","   0","   4","   0","   0","   0","   0"," 189","   0","   0","  83","   0"," 203","   0"," 363","   3","  18","   0","   0"," 298","   0","   0"," 141","   6","   1","   0"
"K06210..NMNAT..nicotinamide.mononucleotide.adenylyltransferase..EC.2.7.7.1.2.7.7.18."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","12"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","64"," 2"," 0"," 0"," 0"," 0","18"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0","71"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"K06211..nadR..HTH.type.transcriptional.regulator..transcriptional.repressor.of.NAD.biosynthesis.genes..EC.2.7.7.1.2.7.1.22..","   0","   0","   0","   0","   0","  10","   0","   2","3277","3163","   6","  16","   2","   0","  11","   0","   0","   0","   8","   0","   0","  60","   0","   0","   0","   0","   0","   0","   0","   0","  26","   0","   0","   0"," 769","   6","   0","  44","   3","   0"," 272","  98","  18","   0","   2","   0","   7","   6","   6","   0","   2","  82","   1","   0"," 138","   0"," 577","   2","   7","   0"," 102","   2","   0","   0","  82","   0","   1","   0","   0","   2"
"K06989..nad.ASPDH..aspartate.dehydrogenase..EC.1.4.1.21.."," 16","  0","  2"," 53","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  6","  0","  0","  2","  0","  0","  0"," 61","  0","  0","  0","  0","  1","  0"," 59","  0","  2"," 18","  0","  0","  0","  0"," 18","  0"," 82","165","  0"," 92"," 24","  0","  0","  0","  4","  0","  0","  0","  0","  0","  7","  0","140","  8"," 50","  0","  0","  2"," 20","  0","  0"," 36","  0","  0"
"K08281..pncA..nicotinamidase.pyrazinamidase..EC.3.5.1.19.3.5.1...","  69"," 225","  18"," 127","  99","   1","   2","  90","1792","2019","   8","   5","  58","   0","   0","   6","   0","   6","   0","   1","   0","  73","   0","   0","   8","   5","   0","   0","   3","   0","2378","   2"," 182","   1","1313","  10","   0","  26"," 116","   0","   0","   2","   3","   7","   5","   9","  40","   7","  16","   0","   2","  16","   0","   0"," 153","   1"," 512","   3"," 483","   0"," 113","   0","   3"," 566","   1","   0"," 242","   2"," 241","   0"
"K10524..NRK1_2..nicotinamide.nicotinate.riboside.kinase..EC.2.7.1.22.2.7.1.173.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K11121..SIR2..NAD..dependent.protein.deacetylase.SIR2..EC.2.3.1.286.","  0","  0","  0","  0"," 11","  0","  0","  0","  0","  0","  0","  1","  1","  0","  9","  1","  0","  0","  1","  0","  0","  0","  1","  0"," 10","155","  1","  0","  0","  0","  0","  2"," 56","  0","  0","  0","  2","214","  0","  0","  0"," 25","  0","  0","  2","  0","  3","  1","  0","  1","  1"," 78","  0","  0","  0","  3","  1","  0","  0","  0","  0","  0","  0","  0","  0","  3"," 12","  0","  0","  0"
"K11412..SIRT2..SIR2L2..NAD..dependent.protein.deacetylase.sirtuin.2..EC.2.3.1.286..","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K11414..SIRT4..SIR2L4..NAD..dependent.protein.deacetylase.sirtuin.4..EC.2.3.1.286.."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","23"," 0","11"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"K11415..SIRT5..SIR2L5..NAD..dependent.protein.deacetylase.sirtuin.5..EC.2.3.1.286..","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  2","  0","  0","156","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  4","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"
"K11416..SIRT6..SIR2L6..NAD..dependent.protein.deacetylase.sirtuin.6..EC.2.3.1.286..","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K12410..npdA..NAD.dependent.deacetylase..EC.2.3.1.286.","   0","  14"," 122","  17","   2"," 119","  18"," 113","3675","4113","   4","   2","  36","   2","  10","  10","   0","   4","  16","   2","   2","   0","   1","   0","   3"," 467","   6","  30","   7","   1"," 857","   1"," 133","   0","4105"," 403","   1"," 286"," 286","   0"," 102","  13"," 159","   3","   7","   1","  24","   0","   0","   2","   0","  90","   1","   0"," 152","   1","1790","   3"," 267","   4","  90","   7","   0"," 579","   0","   0"," 394","   4","   2","   0"
"K13522..K13522..nadM..bifunctional.NMN.adenylyltransferase.nudix.hydrolase..EC.2.7.7.1.3.6.1...."," 20","135"," 25"," 16","  0","  0","  1"," 13","  0"," 22","  0","  0"," 22","  0","  3","  0","  0","  0","  8","  0","  0"," 94","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","158","  0","  0","  0","  0","  0"," 58","  0"," 16","  0","  0","  0","  0","  0","  0","  0","  1","  0","  0"," 29","  0","  0"," 12","  0","  0","  0","  0","  0","  0","  0","  0"," 36","  0","  0"," 23","  0"," 22","  2"
"K13995..nicF..maleamate.amidohydrolase..EC.3.5.1.107.","  0","  0"," 28","  1","  0","  2","  0","143","  0","  5","  0","  0","  4","  0","  0","  0","  0","  0"," 12","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","165","  0","  6","  5","  0","  0"," 23","  0","  0","  0"," 42","  1","  0","  0","  0","  0","  0","  0","  1"," 80","  0","  0","  0","  0","  0","  0"," 34","  0"," 35","  1","  0","  0","  1","  0","  0","  2","  3","  0"
"K14974..nicC..6.hydroxynicotinate.3.monooxygenase..EC.1.14.13.114.","  0","  0","  0","  0","  0","  0","  0","  0","  1","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  8","  0","  0","  0","  0","  0","  0","  0","  0"," 42","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 21"," 50","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","125","  0","  0","  0"
"K15357..nicD..N.formylmaleamate.deformylase..EC.3.5.1.106."," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","18"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","22"," 0"," 0","59"," 0","90"," 0"," 0"," 0"," 0","30"," 6"," 0"," 0"," 0"," 0","71"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"
"K15358..ena..enamidase..EC.3.5.2.18.","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","150","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"
"K15359..hspA..6.hydroxy.3.succinoylpyridine.3.monooxygenase..EC.1.14.13.163.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K18028..nic.2.5.dihydroxypyridine.5.6.dioxygenase..EC.1.13.11.9..","  3","128","  0"," 61","  0","  0","  0","  0","  0","  8","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 56","  0","  0","  0","  0"," 35","  0","  0","  0","  0"," 85"," 11","  0","  0","  0","  0","  1","  0","  0","160","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  6","  0","  0","  0","  0","  0","  0"
"K18029..nicA..nicotinate.dehydrogenase.subunit.A..EC.1.17.2.1."," 0"," 0"," 0"," 0","12"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 5","11"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 9"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"K18030..nicB..nicotinate.dehydrogenase.subunit.B..EC.1.17.2.1."," 66","135","140"," 25"," 55","266","136","144","  9","  0","  0","  1","  8","  0"," 10","  0","  0","  0","  0","  1","  0","337","  0","  1","  3","533","  0","143","  0","  0"," 33","  0","209","  0","  3"," 96","  0"," 72","  8","  1"," 82"," 13","165","346","  0"," 16"," 34","  0"," 51","  1","  0","385","  7","  0","  0","  0","  3","  0"," 96","  0"," 20","  0","  0"," 77","  2","  0","154"," 24","  0","  4"
"K18153..nga..NAD..glycohydrolase..EC.3.2.2.5.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K18551..SDT1..pyrimidine.and.pyridine.specific.5..nucleotidase..EC.3.1.3...","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K19186..kdhB..6.hydroxypseudooxynicotine.dehydrogenase.subunit.beta..EC.1.5.99.14.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K19187..kdhL..6.hydroxypseudooxynicotine.dehydrogenase.subunit.gamma..EC.1.5.99.14.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K19188..dhponh..2.6.dihydroxypseudooxynicotine.hydrolase..EC.3.7.1.19..","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K19189..dhpH..2.6.dihydroxypyridine.3.monooxygenase..EC.1.14.13.10..","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K19190..nboR..nicotine.blue.oxidoreductase..EC.1.1.1.328.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K19191..mabO..4.methylaminobutanoate.oxidase..formaldehyde.forming...EC.1.5.3.19."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","22"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"K19700..sap..3.succinoylsemialdehyde.pyridine.dehydrogenase..EC.1.2.1.83.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K19785..POF1..nicotinamide.nucleotide.adenylyltransferase..EC.2.7.7.1."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","90"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"K19818..ndhA..nicotine.dehydrogenase.subunit.A..EC.1.5.99.4.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K19819..ndhB..nicotine.dehydrogenase.subunit.B..EC.1.5.99.4.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K19820..ndhC..nicotine.dehydrogenase.subunit.C..EC.1.5.99.4.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K20158..pao..pseudooxynicotine.oxidase..EC.1.4.3.24.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K20170..nicA1..nicotine.oxidoreductase..EC.1.5.3..."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","18"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"
"K20171..spmA..3.succinoylpyridine.monooxygenase.subunit.A","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K20446..ndhS..nicotinate.dehydrogenase.small.FeS.subunit..EC.1.17.1.5.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K20447..ndhL..nicotinate.dehydrogenase.large.molybdopterin.subunit..EC.1.17.1.5.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K20448..ndhM..nicotinate.dehydrogenase.medium.molybdopterin.subunit..EC.1.17.1.5.","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K20449..hnr..6.hydroxynicotinate.reductase..EC.1.3.7.1.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K20451..mii..methylitaconate.Delta.isomerase..EC.5.3.3.6.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
